sci.name,date,lat,lon,life.stage,bathy,SST,SSS,common.name
Chelonia mydas,2018-05-20,24.531,53.132,NA,7,27.94,38.67,Green
Chelonia mydas,2019-05-12,24.388,53.07,NA,3,27.96,38.59,Green
Caretta caretta,2012-05-27,17.46181,56.70511,Juvenile,1401,26.02,36.09,Loggerhead
Caretta caretta,2011-01-21,0.01028,49.53782,Juvenile,4889,27.66,35.36,Loggerhead
Caretta caretta,2011-04-30,14.92964,56.45824,Juvenile,2818,26.94,36.12,Loggerhead
Chelonia mydas,2018-10-15,22.492,59.818,NA,10,NA,NA,Green
Chelonia mydas,2016-10-11,24.577,54.415,NA,6,28.09,38.93,Green
Caretta caretta,2010-12-22,-0.01559,56.05351,Juvenile,4397,28.65,35.35,Loggerhead
Caretta caretta,2011-11-16,2.102,47.578,Juvenile,3793,27.25,35.33,Loggerhead
Caretta caretta,2012-04-01,9.22756,50.70317,Juvenile,25,26.21,35.65,Loggerhead
Caretta caretta,2011-04-09,3.19473,46.90951,Juvenile,39,26.74,35.22,Loggerhead
Caretta caretta,2012-01-14,10.89843,55.78472,Juvenile,4225,27.05,35.94,Loggerhead
Caretta caretta,2011-06-17,2.43376,58.19434,Juvenile,4579,28.87,35.4,Loggerhead
Chelonia mydas,2017-06-28,24.617,52.915,NA,9,27.86,38.64,Green
Caretta caretta,2012-05-14,16.62461,54.76733,Juvenile,1955,26.58,36.05,Loggerhead
Chelonia mydas,2016-08-21,24.23,53.686,NA,19,27.99,38.79,Green
Chelonia mydas,2019-10-02,24.021,51.82,NA,18,27.65,37.73,Green
Chelonia mydas,2017-01-31,24.195,53.227,NA,2,27.99,38.65,Green
Chelonia mydas,2017-06-24,24.649,53.063,NA,2,27.91,38.67,Green
Chelonia mydas,2018-12-21,24.643,53.013,NA,9,27.91,38.67,Green
Caretta caretta,2011-12-06,0.79876,55.00103,Juvenile,4814,28.49,35.35,Loggerhead
Chelonia mydas,2018-06-07,24.772,53.132,NA,11,27.89,38.71,Green
Caretta caretta,2012-04-17,15.521,55.71505,Juvenile,3018,26.97,36.09,Loggerhead
Caretta caretta,2012-01-02,8.98987,58.01303,Juvenile,2844,27.83,35.89,Loggerhead
Chelonia mydas,2016-08-15,26.015,53.195,NA,63,27.9,38.44,Green
Caretta caretta,2012-04-06,15.10119,55.62533,Juvenile,2576,27.04,36.09,Loggerhead
Caretta caretta,2011-04-24,13.43572,54.00208,Juvenile,3281,26.95,36.01,Loggerhead
Caretta caretta,2012-06-07,20.14359,59.69142,Juvenile,2694,26.56,36.28,Loggerhead
Caretta caretta,2011-04-03,15.30086,54.23122,Juvenile,2938,26.91,36.09,Loggerhead
Caretta caretta,2011-02-02,13.44578,55.91201,Juvenile,3461,26.82,36.06,Loggerhead
Chelonia mydas,2016-09-07,24.222,53.642,NA,12,28,38.76,Green
Chelonia mydas,2017-04-26,24.631,53.038,NA,2,27.91,38.67,Green
Chelonia mydas,2018-05-27,24.476,52.972,NA,9,27.92,38.61,Green
Caretta caretta,2012-02-19,9.2331,50.72123,Juvenile,34,26.21,35.65,Loggerhead
Caretta caretta,2011-12-27,7.57229,59.42223,Juvenile,2196,28.34,35.8,Loggerhead
Chelonia mydas,2017-01-02,24.587,54.425,NA,5,28.11,38.94,Green
Chelonia mydas,2018-05-24,24.472,52.975,NA,9,27.92,38.61,Green
Caretta caretta,2011-03-27,0.01061,51.64472,Juvenile,5105,27.97,35.36,Loggerhead
Chelonia mydas,2016-08-09,25.779,55.886,NA,3,28.13,38.64,Green
Caretta caretta,2011-04-17,16.68503,55.05588,Juvenile,1720,26.5,36.04,Loggerhead
Chelonia mydas,2016-05-30,24.638,53.029,NA,3,27.91,38.67,Green
Caretta caretta,2011-04-21,13.03309,52.94987,Juvenile,2558,26.67,35.95,Loggerhead
Chelonia mydas,2018-03-14,24.654,53.041,NA,6,27.91,38.67,Green
Caretta caretta,2010-12-19,0.30982,54.55068,Juvenile,4902,28.42,35.36,Loggerhead
Chelonia mydas,2019-06-28,24.635,53.016,NA,8,27.91,38.67,Green
Caretta caretta,2012-04-10,15.20546,56.37116,Juvenile,2578,26.95,36.11,Loggerhead
Chelonia mydas,2018-07-09,24.596,52.861,NA,10,27.86,38.64,Green
Chelonia mydas,2016-12-12,24.639,53.045,NA,2,27.91,38.67,Green
Chelonia mydas,2018-05-30,24.482,52.956,NA,4,27.92,38.61,Green
Chelonia mydas,2016-10-30,24.635,54.406,NA,8,28.14,38.93,Green
Chelonia mydas,2016-08-15,26.14,53.261,NA,63,27.95,38.41,Green
Caretta caretta,2011-03-15,14.22,52.7844,Juvenile,1802,26.93,36.03,Loggerhead
Chelonia mydas,2017-05-03,24.441,54.069,NA,7,28.04,38.86,Green
Chelonia mydas,2018-06-30,24.58,53.118,NA,2,27.94,38.67,Green
Caretta caretta,2011-04-26,16.94498,55.78675,Juvenile,3092,26.34,36.1,Loggerhead
Chelonia mydas,2016-08-31,25.781,55.895,NA,3,28.13,38.64,Green
Chelonia mydas,2016-08-29,25.753,55.88,NA,2,28.13,38.64,Green
Chelonia mydas,2018-09-03,24.638,52.987,NA,9,27.89,38.66,Green
Chelonia mydas,2018-10-15,24.565,53.347,NA,2,28.02,38.74,Green
Chelonia mydas,2016-11-30,25.249,64.368,NA,2,26.31,36.55,Green
Chelonia mydas,2018-06-08,22.316,59.865,NA,100,26.53,36.51,Green
Chelonia mydas,2017-04-26,25.742,55.862,NA,4,NA,NA,Green
Chelonia mydas,2017-03-28,24.563,54.439,NA,5,28.09,38.96,Green
Caretta caretta,2011-05-10,14.21859,58.92698,Juvenile,3852,27.03,36.15,Loggerhead
Chelonia mydas,2016-08-12,25.434,55.422,NA,9,28.23,38.94,Green
Caretta caretta,2011-04-15,16.33441,55.12698,Juvenile,2952,26.73,36.09,Loggerhead
Chelonia mydas,2018-04-01,24.465,53.046,NA,8,27.96,38.64,Green
Chelonia mydas,2016-08-05,25.211,53.836,NA,34,28.14,38.61,Green
Chelonia mydas,2019-05-30,24.575,53.095,NA,2,27.94,38.67,Green
Caretta caretta,2011-04-27,16.87986,55.79518,Juvenile,3065,26.37,36.1,Loggerhead
Chelonia mydas,2016-09-29,24.615,53.051,NA,2,27.91,38.67,Green
Caretta caretta,2012-05-17,15.44406,54.82663,Juvenile,3026,26.95,36.09,Loggerhead
Chelonia mydas,2018-05-06,25.812,57.219,NA,87,28.17,36.74,Green
Chelonia mydas,2019-05-10,24.583,53.076,NA,2,27.93,38.65,Green
Chelonia mydas,2019-06-17,24.633,53.046,NA,2,27.91,38.67,Green
Caretta caretta,2011-08-04,0.58505,43.71019,Juvenile,639,26.89,35.06,Loggerhead
Chelonia mydas,2017-04-28,24.433,53.334,NA,9,28.02,38.74,Green
Chelonia mydas,2019-09-14,24.268,53.669,NA,10,28.03,38.79,Green
Caretta caretta,2011-12-20,4.91057,58.17667,Juvenile,4282,28.64,35.6,Loggerhead
Chelonia mydas,2019-02-05,24.155,57.76,NA,789,28.38,36.82,Green
Chelonia mydas,2017-02-22,24.22,53.165,NA,5,27.97,38.6,Green
Chelonia mydas,2018-08-07,24.661,53.047,NA,7,27.91,38.67,Green
Chelonia mydas,2018-05-30,24.234,57.287,NA,161,28.46,36.82,Green
Caretta caretta,2012-02-22,9.23155,50.69171,Juvenile,14,26.21,35.65,Loggerhead
Caretta caretta,2012-02-16,9.21028,50.69971,Juvenile,20,26.21,35.65,Loggerhead
Chelonia mydas,2016-10-26,25.732,55.841,NA,2,NA,NA,Green
Chelonia mydas,2017-07-10,24.654,53.119,NA,6,27.93,38.71,Green
Caretta caretta,2011-12-14,1.65626,56.61642,Juvenile,4680,28.71,35.35,Loggerhead
Chelonia mydas,2018-05-18,23.743,58.138,NA,19,28.16,36.83,Green
Chelonia mydas,2019-06-06,24.647,53.026,NA,4,27.91,38.67,Green
Caretta caretta,2011-02-14,16.51047,53.28722,Juvenile,1725,26.76,36.06,Loggerhead
Caretta caretta,2011-11-17,2.128,47.401,Juvenile,3547,27.23,35.32,Loggerhead
Chelonia mydas,2018-11-23,24.642,53.049,NA,2,27.91,38.67,Green
Chelonia mydas,2016-10-19,24.635,53.004,NA,8,27.91,38.67,Green
Caretta caretta,2011-04-05,15.50572,53.73462,Juvenile,2418,26.94,36.1,Loggerhead
Chelonia mydas,2016-11-22,24.643,54.395,NA,10,28.14,38.93,Green
Chelonia mydas,2017-06-22,24.617,53.054,NA,2,27.91,38.67,Green
Caretta caretta,2012-05-17,15.49601,54.8129,Juvenile,3085,26.95,36.09,Loggerhead
Chelonia mydas,2017-05-22,24.597,53.062,NA,2,27.91,38.67,Green
Caretta caretta,2012-05-09,16.2418,54.76762,Juvenile,2948,26.85,36.09,Loggerhead
Chelonia mydas,2019-08-15,24.574,53.117,NA,2,27.94,38.67,Green
Chelonia mydas,2018-07-16,25.569,54.721,NA,36,28.3,38.7,Green
Chelonia mydas,2017-04-24,24.702,52.898,NA,15,27.85,38.65,Green
Caretta caretta,2012-04-28,9.24096,50.70749,Juvenile,24,26.21,35.65,Loggerhead
Caretta caretta,2012-05-09,16.13002,54.83565,Juvenile,2747,26.88,36.1,Loggerhead
Caretta caretta,2012-05-29,17.69716,57.13267,Juvenile,131,25.96,36.06,Loggerhead
Caretta caretta,2011-04-20,13.05065,52.62716,Juvenile,2456,26.68,35.96,Loggerhead
Chelonia mydas,2016-08-07,25.746,55.856,NA,3,NA,NA,Green
Caretta caretta,2012-04-12,15.33082,56.29278,Juvenile,3084,26.95,36.11,Loggerhead
Chelonia mydas,2017-05-05,24.453,52.869,NA,7,27.91,38.57,Green
Chelonia mydas,2017-05-18,24.629,53.064,NA,2,27.91,38.67,Green
Chelonia mydas,2016-10-19,24.578,54.404,NA,6,28.09,38.93,Green
Caretta caretta,2012-05-09,16.08254,54.92742,Juvenile,3044,26.87,36.1,Loggerhead
Chelonia mydas,2017-05-07,25.746,55.838,NA,4,NA,NA,Green
Chelonia mydas,2017-05-10,24.517,52.975,NA,4,27.89,38.64,Green
Chelonia mydas,2018-09-30,24.954,53.69,NA,19,28.07,38.72,Green
Chelonia mydas,2016-11-25,26.327,55.302,NA,55,27.96,37.52,Green
Chelonia mydas,2016-08-14,25.751,55.874,NA,3,28.13,38.64,Green
Caretta caretta,2011-12-13,1.54904,56.47785,Juvenile,4743,28.68,35.35,Loggerhead
Chelonia mydas,2016-05-18,24.664,53.02,NA,11,27.91,38.67,Green
Chelonia mydas,2017-07-17,24.647,53.053,NA,2,27.91,38.67,Green
Chelonia mydas,2016-08-06,25.752,55.804,NA,5,28.14,38.7,Green
Caretta caretta,2011-03-30,4.49705,62.26779,Juvenile,3196,29.15,35.51,Loggerhead
Caretta caretta,2011-12-25,4.68976,48.20233,Juvenile,74,26.61,35.41,Loggerhead
Chelonia mydas,2018-09-25,25.957,54.409,NA,73,28.22,38.32,Green
Chelonia mydas,2016-08-03,24.617,53.535,NA,13,28.04,38.79,Green
Caretta caretta,2010-12-30,2.76078,58.69469,Juvenile,4057,28.9,35.42,Loggerhead
Caretta caretta,2012-03-14,9.18924,50.71242,Juvenile,30,26.21,35.65,Loggerhead
Chelonia mydas,2016-11-07,24.64,53.035,NA,2,27.91,38.67,Green
Chelonia mydas,2018-05-16,26.132,56.949,NA,83,28.22,36.85,Green
Chelonia mydas,2017-05-07,24.388,53.182,NA,2,28,38.67,Green
Chelonia mydas,2018-04-20,24.567,53.154,NA,8,27.94,38.67,Green
Chelonia mydas,2018-11-12,24.657,53.034,NA,6,27.91,38.67,Green
Chelonia mydas,2016-12-09,24.632,53.044,NA,2,27.91,38.67,Green
Chelonia mydas,2018-04-05,24.546,53.098,NA,2,27.94,38.67,Green
Chelonia mydas,2018-10-08,24.644,53.01,NA,9,27.91,38.67,Green
Chelonia mydas,2016-11-13,21.612,59.52,NA,85,25.94,36.27,Green
Caretta caretta,2012-03-12,9.22877,50.74554,Juvenile,35,26.21,35.65,Loggerhead
Caretta caretta,2011-03-24,16.72883,53.82492,Juvenile,90,26.61,36.01,Loggerhead
Chelonia mydas,2016-05-24,24.7,53.089,NA,9,27.92,38.71,Green
Chelonia mydas,2019-07-14,24.607,53.01,NA,3,27.91,38.67,Green
Chelonia mydas,2016-11-27,25.199,55.106,NA,12,28.24,38.99,Green
Caretta caretta,2011-06-08,18.22973,56.81349,Juvenile,31,25.13,35.94,Loggerhead
Caretta caretta,2011-07-02,8.52835,58.58977,Juvenile,2812,27.99,35.87,Loggerhead
Caretta caretta,2011-11-26,0.67556,44.97483,Juvenile,3023,27.11,35.32,Loggerhead
Caretta caretta,2012-04-22,14.56548,56.2023,Juvenile,3499,26.94,36.11,Loggerhead
Chelonia mydas,2018-04-19,24.644,53.071,NA,2,27.91,38.67,Green
Caretta caretta,2012-04-01,9.22383,50.70783,Juvenile,29,26.21,35.65,Loggerhead
Caretta caretta,2012-06-13,19.18518,61.42041,Juvenile,3676,26.99,36.29,Loggerhead
Caretta caretta,2011-07-16,7.6173400000000004,60.23016,Juvenile,2663,28.45,35.83,Loggerhead
Caretta caretta,2011-04-01,4.59191,61.96227,Juvenile,3408,29.1,35.54,Loggerhead
Caretta caretta,2011-04-02,0.9689,44.01942,Juvenile,253,26.9,35.1,Loggerhead
Chelonia mydas,2016-05-31,24.64,52.968,NA,9,27.89,38.66,Green
Chelonia mydas,2019-09-13,24.581,53.075,NA,2,27.93,38.65,Green
Caretta caretta,2011-02-26,15.16069,53.40171,Juvenile,2358,26.91,36.08,Loggerhead
Chelonia mydas,2016-05-17,24.627,53.046,NA,2,27.91,38.67,Green
Chelonia mydas,2018-07-13,25.598,53.546,NA,24,28.02,38.49,Green
Chelonia mydas,2017-04-28,24.647,53.038,NA,2,27.91,38.67,Green
Chelonia mydas,2018-03-31,24.537,53.095,NA,2,27.94,38.67,Green
Caretta caretta,2011-12-28,5.2371,48.47012,Juvenile,9,26.57,35.38,Loggerhead
Chelonia mydas,2016-06-19,24.635,53.033,NA,3,27.91,38.67,Green
Chelonia mydas,2016-10-16,25.73,55.85,NA,2,NA,NA,Green
Chelonia mydas,2018-03-18,24.619,53.078,NA,2,27.91,38.67,Green
Chelonia mydas,2018-03-30,24.671,53.048,NA,9,27.91,38.69,Green
Caretta caretta,2011-02-25,14.78335,53.30983,Juvenile,1947,26.91,36.06,Loggerhead
Chelonia mydas,2016-10-14,25.734,55.873,NA,2,NA,NA,Green
Caretta caretta,2011-01-22,0.65942,50.79142,Juvenile,5074,27.79,35.35,Loggerhead
Chelonia mydas,2018-04-22,24.564,53.103,NA,2,27.94,38.67,Green
Caretta caretta,2011-01-24,1.03579,51.64223,Juvenile,5073,27.85,35.35,Loggerhead
Caretta caretta,2011-01-05,4.84084,59.97888,Juvenile,4121,28.89,35.61,Loggerhead
Caretta caretta,2012-05-28,17.49129,56.82593,Juvenile,2056,26.09,36.1,Loggerhead
Chelonia mydas,2017-05-12,24.649,52.938,NA,12,27.89,38.66,Green
Caretta caretta,2011-03-26,13.18523,51.23588,Juvenile,4363,27.79,36.03,Loggerhead
Chelonia mydas,2019-08-31,25.257,53.405,NA,23,27.95,38.6,Green
Chelonia mydas,2019-08-10,24.643,53.048,NA,2,27.91,38.67,Green
Caretta caretta,2011-05-16,16.19806,55.84267,Juvenile,3300,26.8,36.11,Loggerhead
Chelonia mydas,2019-09-01,24.772,53.092,NA,10,27.89,38.71,Green
Caretta caretta,2011-12-25,6.59483,59.29827,Juvenile,3769,28.53,35.74,Loggerhead
Caretta caretta,2011-04-02,1.03152,44.11345,Juvenile,250,26.89,35.12,Loggerhead
Caretta caretta,2011-03-07,14.50067,52.38662,Juvenile,2423,27.12,36.04,Loggerhead
Caretta caretta,2012-05-22,15.66535,55.51948,Juvenile,3487,26.97,36.09,Loggerhead
Caretta caretta,2012-04-09,14.98726,56.02083,Juvenile,2564,26.99,36.1,Loggerhead
Chelonia mydas,2016-08-04,25.792,55.776,NA,18,28.14,38.7,Green
Caretta caretta,2011-05-03,10.84813,59.60865,Juvenile,4323,27.63,36.16,Loggerhead
Chelonia mydas,2016-12-20,24.573,54.397,NA,6,28.09,38.93,Green
Chelonia mydas,2019-06-13,24.64,53.046,NA,2,27.91,38.67,Green
Chelonia mydas,2016-08-09,25.747,55.875,NA,2,NA,NA,Green
Chelonia mydas,2017-06-03,24.65,53.053,NA,2,27.91,38.67,Green
Chelonia mydas,2018-07-04,24.552,53.168,NA,9,27.96,38.71,Green
Caretta caretta,2011-03-04,14.83753,52.83579,Juvenile,2168,26.98,36.07,Loggerhead
Chelonia mydas,2018-04-07,24.531,53.02,NA,3,27.93,38.65,Green
Caretta caretta,2011-02-12,16.42574,53.25918,Juvenile,1633,26.8,36.06,Loggerhead
Caretta caretta,2011-05-07,14.78278,58.51701,Juvenile,3203,26.94,36.14,Loggerhead
Chelonia mydas,2019-08-19,24.653,53.054,NA,2,27.91,38.67,Green
Chelonia mydas,2016-08-14,25.765,55.885,NA,4,28.13,38.64,Green
Caretta caretta,2011-06-18,2.56333,58.21608,Juvenile,4452,28.86,35.4,Loggerhead
Caretta caretta,2012-01-04,9.26291,57.67575,Juvenile,3603,27.68,35.9,Loggerhead
Caretta caretta,2012-03-18,14.14755,54.15676,Juvenile,2888,26.95,36.05,Loggerhead
Chelonia mydas,2018-10-10,24.576,53.368,NA,5,28.02,38.74,Green
Chelonia mydas,2018-06-08,24.515,53.061,NA,11,27.93,38.65,Green
Caretta caretta,2011-12-20,4.91348,58.17041,Juvenile,4179,28.64,35.6,Loggerhead
Chelonia mydas,2019-06-14,24.664,53.092,NA,6,27.93,38.71,Green
Chelonia mydas,2019-08-25,24.823,53.065,NA,13,27.87,38.69,Green
Caretta caretta,2012-04-14,15.47101,56.07718,Juvenile,2945,26.97,36.1,Loggerhead
Chelonia mydas,2016-05-30,24.642,53.039,NA,2,27.91,38.67,Green
Chelonia mydas,2016-08-26,24.551,54.415,NA,3,28.09,38.93,Green
Chelonia mydas,2016-09-13,24.552,52.837,NA,12,27.88,38.59,Green
Caretta caretta,2012-03-05,9.24104,50.79518,Juvenile,56,26.21,35.65,Loggerhead
Chelonia mydas,2016-08-11,25.389,55.229,NA,20,28.25,38.95,Green
Caretta caretta,2012-01-02,9.05116,57.92781,Juvenile,3712,27.77,35.89,Loggerhead
Chelonia mydas,2017-01-04,24.578,54.423,NA,6,28.09,38.96,Green
Chelonia mydas,2016-08-23,25.738,55.849,NA,3,NA,NA,Green
Caretta caretta,2012-01-31,9.18145,50.70091,Juvenile,28,26.21,35.65,Loggerhead
Caretta caretta,2011-03-25,16.36807,54.00082,Juvenile,2217,26.81,36.08,Loggerhead
Caretta caretta,2011-04-20,13.01756,52.69801,Juvenile,2507,26.67,35.96,Loggerhead
Chelonia mydas,2017-01-21,24.155,53.305,NA,7,27.99,38.67,Green
Caretta caretta,2011-04-26,9.55174,59.94969,Juvenile,4032,27.96,36.01,Loggerhead
Chelonia mydas,2017-01-15,24.568,54.403,NA,6,28.09,38.93,Green
Caretta caretta,2011-12-22,5.62415,58.67652,Juvenile,4009,28.62,35.66,Loggerhead
Chelonia mydas,2017-05-15,24.644,53.203,NA,10,27.96,38.73,Green
Caretta caretta,2011-12-13,1.56206,56.48443,Juvenile,4754,28.68,35.35,Loggerhead
Chelonia mydas,2019-06-11,24.635,53.053,NA,2,27.91,38.67,Green
Caretta caretta,2011-05-14,15.43053,55.51982,Juvenile,2918,27,36.09,Loggerhead
Chelonia mydas,2016-06-14,24.231,53.126,NA,6,27.97,38.6,Green
Caretta caretta,2011-03-19,0.60903,64.94261,Juvenile,3746,29.34,35.17,Loggerhead
Chelonia mydas,2017-07-06,24.642,53.037,NA,2,27.91,38.67,Green
Chelonia mydas,2018-03-30,24.428,53.017,NA,7,27.96,38.64,Green
Chelonia mydas,2019-06-29,24.732,53.024,NA,14,27.91,38.69,Green
Caretta caretta,2011-12-25,6.75947,59.35945,Juvenile,3301,28.51,35.75,Loggerhead
Caretta caretta,2011-12-24,6.3682,59.17334,Juvenile,4216,28.56,35.73,Loggerhead
Chelonia mydas,2016-06-17,24.614,53.011,NA,5,27.91,38.67,Green
Chelonia mydas,2017-04-12,24.573,54.392,NA,6,28.09,38.93,Green
Chelonia mydas,2018-04-04,24.597,53.375,NA,9,28.01,38.76,Green
Caretta caretta,2011-03-18,16.41451,54.73147,Juvenile,2855,26.77,36.09,Loggerhead
Chelonia mydas,2017-04-01,24.631,53.058,NA,2,27.91,38.67,Green
Caretta caretta,2011-04-16,13.41443,52.6884,Juvenile,2588,26.76,35.98,Loggerhead
Chelonia mydas,2016-10-30,25.74,55.859,NA,2,NA,NA,Green
Caretta caretta,2012-04-13,15.41243,56.32325,Juvenile,2963,26.96,36.11,Loggerhead
Chelonia mydas,2018-05-02,26.57,56.376,NA,77,27.79,36.96,Green
Caretta caretta,2012-01-10,10.20634,56.49346,Juvenile,3024,27.27,35.93,Loggerhead
Caretta caretta,2012-05-19,14.86775,55.1538,Juvenile,2739,27.04,36.08,Loggerhead
Caretta caretta,2011-12-31,5.77282,48.82242,Juvenile,2,26.56,35.41,Loggerhead
Chelonia mydas,2018-12-06,24.658,53.049,NA,3,27.91,38.67,Green
Caretta caretta,2011-12-07,1.47407,50.03854,Juvenile,5006,27.59,35.36,Loggerhead
Chelonia mydas,2018-10-19,24.645,53.042,NA,2,27.91,38.67,Green
Chelonia mydas,2019-07-24,24.315,53.093,NA,2,27.99,38.6,Green
Chelonia mydas,2018-05-06,25.708,55.528,NA,23,28.2,38.79,Green
Chelonia mydas,2016-11-19,25.235,56.425,NA,61,28.51,36.84,Green
Chelonia mydas,2018-05-28,24.64,53.039,NA,2,27.91,38.67,Green
Chelonia mydas,2016-05-27,24.606,53.047,NA,2,27.91,38.67,Green
Chelonia mydas,2016-08-10,25.971,54.931,NA,73,28.18,38.32,Green
Chelonia mydas,2016-08-13,24.936,54.734,NA,10,28.22,38.98,Green
Chelonia mydas,2018-03-25,24.549,53.078,NA,3,27.93,38.65,Green
Caretta caretta,2011-11-13,2.0826,47.18269,Juvenile,3400,27.21,35.32,Loggerhead
Chelonia mydas,2016-08-18,25.436,52.706,NA,24,27.67,38.52,Green
Chelonia mydas,2018-03-30,24.493,52.956,NA,8,27.92,38.61,Green
Caretta caretta,2012-03-01,9.2394,50.72517,Juvenile,37,26.21,35.65,Loggerhead
Chelonia mydas,2016-09-16,25.74,55.835,NA,3,NA,NA,Green
Caretta caretta,2012-04-08,9.2389,50.71103,Juvenile,30,26.21,35.65,Loggerhead
Chelonia mydas,2019-06-07,24.622,53.025,NA,2,27.91,38.67,Green
Chelonia mydas,2016-08-22,24.554,54.342,NA,8,28.09,38.93,Green
Chelonia mydas,2019-09-27,24.098,52.019,NA,11,27.69,37.78,Green
Caretta caretta,2011-05-21,15.93721,55.6628,Juvenile,2894,26.89,36.1,Loggerhead
Chelonia mydas,2018-04-20,24.347,52.378,NA,20,27.73,38.22,Green
Caretta caretta,2012-03-25,9.2353,50.72655,Juvenile,37,26.21,35.65,Loggerhead
Caretta caretta,2012-05-28,17.49588,56.77283,Juvenile,1749,26.09,36.1,Loggerhead
Chelonia mydas,2018-03-24,24.62,53.026,NA,2,27.91,38.67,Green
Chelonia mydas,2017-03-21,24.175,53.162,NA,12,27.97,38.6,Green
Chelonia mydas,2018-03-22,24.548,53.05,NA,3,27.93,38.65,Green
Chelonia mydas,2017-06-04,24.642,53.053,NA,2,27.91,38.67,Green
Chelonia mydas,2018-12-25,24.636,53.062,NA,2,27.91,38.67,Green
Chelonia mydas,2018-05-11,25.763,55.879,NA,2,28.13,38.64,Green
Caretta caretta,2011-07-04,8.70866,59.22136,Juvenile,3449,28.04,35.92,Loggerhead
Caretta caretta,2011-03-09,14.20153,52.46988,Juvenile,2176,27.05,36.03,Loggerhead
Caretta caretta,2011-04-24,13.37485,54.33428,Juvenile,2312,26.99,36.03,Loggerhead
Chelonia mydas,2018-03-29,24.573,53.09,NA,2,27.94,38.67,Green
Caretta caretta,2012-01-05,9.23912,57.48182,Juvenile,3220,27.66,35.88,Loggerhead
Chelonia mydas,2019-08-29,24.653,53.042,NA,3,27.91,38.67,Green
Chelonia mydas,2016-08-24,24.644,53.083,NA,2,27.91,38.67,Green
Chelonia mydas,2018-04-15,24.569,53.203,NA,9,27.96,38.71,Green
Chelonia mydas,2018-05-22,21.704,59.572,NA,80,25.93,36.3,Green
Caretta caretta,2012-05-22,15.82333,55.55151,Juvenile,3513,26.92,36.1,Loggerhead
Chelonia mydas,2019-08-24,24.632,53.038,NA,2,27.91,38.67,Green
Caretta caretta,2011-12-21,5.38233,58.49943,Juvenile,4270,28.61,35.63,Loggerhead
Caretta caretta,2012-04-18,15.54371,55.46711,Juvenile,3174,26.97,36.09,Loggerhead
Chelonia mydas,2016-09-12,25.734,55.838,NA,3,NA,NA,Green
Chelonia mydas,2016-08-13,24.578,54.429,NA,5,28.09,38.96,Green
Chelonia mydas,2018-05-08,24.654,53.058,NA,2,27.91,38.67,Green
Chelonia mydas,2017-03-30,24.613,53.003,NA,6,27.91,38.67,Green
Caretta caretta,2012-04-30,15.86002,55.95943,Juvenile,2873,26.9,36.1,Loggerhead
Caretta caretta,2012-04-01,9.22191,50.70494,Juvenile,29,26.21,35.65,Loggerhead
Caretta caretta,2012-04-17,15.52655,55.70309,Juvenile,3023,26.97,36.09,Loggerhead
Chelonia mydas,2018-09-20,26.24,56.503,NA,80,28.13,36.85,Green
Chelonia mydas,2018-09-20,24.627,53.044,NA,2,27.91,38.67,Green
Chelonia mydas,2016-11-10,24.618,54.351,NA,9,28.14,38.93,Green
Chelonia mydas,2018-05-03,24.643,53.029,NA,4,27.91,38.67,Green
Chelonia mydas,2017-07-22,24.651,53.016,NA,10,27.91,38.67,Green
Chelonia mydas,2016-10-15,24.097,53.68,NA,29,27.98,38.77,Green
Chelonia mydas,2016-09-17,24.624,54.425,NA,7,28.11,38.94,Green
Chelonia mydas,2016-05-29,24.456,53.098,NA,8,27.98,38.66,Green
Caretta caretta,2011-01-21,0.0178,49.55671,Juvenile,4915,27.66,35.36,Loggerhead
Chelonia mydas,2016-09-13,25.737,55.853,NA,2,NA,NA,Green
Caretta caretta,2011-11-25,1.06304,44.30626,Juvenile,686,26.92,35.13,Loggerhead
Chelonia mydas,2018-03-31,24.457,52.99,NA,10,27.92,38.61,Green
Chelonia mydas,2016-08-06,25.465,53.545,NA,29,28.04,38.52,Green
Caretta caretta,2011-04-17,13.3512,52.57888,Juvenile,2200,26.79,35.98,Loggerhead
Chelonia mydas,2018-05-10,24.03,57.907,NA,839,28.34,36.83,Green
Chelonia mydas,2017-08-02,24.912,53.137,NA,19,27.86,38.7,Green
Caretta caretta,2011-02-11,16.38605,53.42151,Juvenile,1939,26.82,36.06,Loggerhead
Caretta caretta,2011-11-14,2.00261,47.60931,Juvenile,4015,27.26,35.33,Loggerhead
Chelonia mydas,2016-08-08,25.705,54.482,NA,52,28.27,38.51,Green
Chelonia mydas,2019-09-10,24.681,53.149,NA,10,27.92,38.71,Green
Chelonia mydas,2018-05-23,25.344,55.113,NA,20,28.26,38.95,Green
Caretta caretta,2011-03-28,0.3008,50.82352,Juvenile,5104,27.82,35.36,Loggerhead
Chelonia mydas,2017-04-26,24.418,52.907,NA,7,27.91,38.57,Green
Chelonia mydas,2016-10-20,25.649,55.688,NA,2,28.21,38.74,Green
Chelonia mydas,2017-03-02,24.691,54.353,NA,16,28.13,38.93,Green
Caretta caretta,2011-04-29,16.71882,55.34932,Juvenile,2868,26.49,36.07,Loggerhead
Caretta caretta,2011-04-03,15.28422,54.12348,Juvenile,2934,26.91,36.09,Loggerhead
Chelonia mydas,2016-06-05,24.635,52.961,NA,10,27.89,38.66,Green
Caretta caretta,2011-04-08,15.69121,53.20606,Juvenile,2398,26.95,36.1,Loggerhead
